#GPSTime(s)      X-ECEF(m)       Y-ECEF(m)       Z-ECEF(m)       VX-ECEF(m/s)   VY-ECEF(m/s)   VZ-ECEF(m/s)   Heading(deg)         Pitch(deg)           Roll(deg)
357988.80,-2267403.282,5008835.407,3222012.189,0.001,-0.001,-0.000,35.0061714317,0.4546190921,0.7279457435
357988.90,-2267403.282,5008835.407,3222012.189,0.001,-0.002,-0.001,35.0062430517,0.4542495307,0.7286648105
357989.00,-2267403.282,5008835.407,3222012.189,0.001,-0.001,-0.001,35.0063862908,0.4545331485,0.7306816170
357989.10,-2267403.282,5008835.407,3222012.189,0.002,-0.002,-0.001,35.0072514574,0.4537940373,0.7296674839
357989.20,-2267403.282,5008835.407,3222012.189,0.002,-0.002,-0.000,35.0071626486,0.4549485429,0.7293408957
357989.30,-2267403.282,5008835.407,3222012.189,0.001,-0.001,-0.001,35.0070595162,0.4550745936,0.7296159155
357989.40,-2267403.282,5008835.407,3222012.189,0.001,-0.002,-0.001,35.0072056167,0.4540318067,0.7302748164
357989.50,-2267403.282,5008835.407,3222012.189,0.001,-0.002,-0.001,35.0071397303,0.4528830300,0.7320910932
357989.60,-2267403.282,5008835.407,3222012.189,0.002,-0.001,-0.001,35.0078072324,0.4534846365,0.7311600363
357989.70,-2267403.282,5008835.407,3222012.189,0.003,-0.001,0.000,35.0083429417,0.4534244751,0.7295357014
357989.80,-2267403.282,5008835.407,3222012.189,0.002,-0.001,0.000,35.0102337024,0.4531208075,0.7275332139
357989.90,-2267403.282,5008835.407,3222012.189,0.001,-0.001,-0.001,35.0092166974,0.4533729126,0.7264617870
357990.00,-2267403.282,5008835.408,3222012.189,0.001,-0.001,-0.002,35.0087640657,0.4549284893,0.7288653408
357990.10,-2267403.282,5008835.408,3222012.189,0.001,-0.001,-0.000,35.0093112367,0.4552550704,0.7288280954
357990.20,-2267403.282,5008835.408,3222012.189,0.001,-0.001,-0.000,35.0077184177,0.4538885709,0.7288796647
357990.30,-2267403.282,5008835.408,3222012.189,0.002,-0.001,-0.001,35.0079418712,0.4546677935,0.7281290900
357990.40,-2267403.282,5008835.408,3222012.189,0.002,-0.001,-0.001,35.0092023799,0.4549141631,0.7277022353
357990.50,-2267403.282,5008835.408,3222012.189,0.002,-0.001,-0.001,35.0088671981,0.4542724527,0.7279199604
357990.60,-2267403.282,5008835.408,3222012.189,0.002,-0.001,-0.000,35.0097037187,0.4529861594,0.7275045664
357990.70,-2267403.282,5008835.408,3222012.189,0.003,-0.001,-0.001,35.0102365672,0.4528887596,0.7264474589
357990.80,-2267403.282,5008835.408,3222012.189,0.002,-0.001,-0.001,35.0102766743,0.4542352104,0.7250523066
357990.90,-2267403.282,5008835.408,3222012.189,0.001,-0.001,-0.001,35.0100188427,0.4529947517,0.7253645689
357991.00,-2267403.282,5008835.408,3222012.189,0.001,-0.002,-0.002,35.0092625390,0.4523616384,0.7267052899
357991.10,-2267403.282,5008835.408,3222012.189,0.002,-0.001,-0.002,35.0091765928,0.4524017471,0.7280546078
357991.20,-2267403.282,5008835.408,3222012.189,0.003,-0.001,-0.000,35.0097323644,0.4519433792,0.7254562419
357991.30,-2267403.282,5008835.408,3222012.189,0.002,-0.001,-0.000,35.0098297672,0.4525478497,0.7240639544
357991.40,-2267403.282,5008835.408,3222012.189,0.001,-0.002,-0.001,35.0075579886,0.4511641588,0.7245251883
357991.50,-2267403.282,5008835.408,3222012.189,0.002,-0.001,-0.002,35.0080535980,0.4525134722,0.7265964279
357991.60,-2267403.282,5008835.408,3222012.189,0.003,-0.001,-0.001,35.0093599399,0.4531093433,0.7246827459
357991.70,-2267403.282,5008835.408,3222012.189,0.002,-0.002,-0.001,35.0069850317,0.4524848243,0.7251010080
357991.80,-2267403.282,5008835.408,3222012.189,0.001,-0.001,-0.000,35.0082254854,0.4524991483,0.7245652925
357991.90,-2267403.282,5008835.408,3222012.189,0.001,-0.001,-0.001,35.0100646815,0.4523616346,0.7257914231
357992.00,-2267403.282,5008835.408,3222012.189,0.002,-0.001,-0.002,35.0090620037,0.4532038864,0.7253301912
357992.10,-2267403.282,5008835.408,3222012.189,0.002,-0.001,-0.000,35.0071912934,0.4533958230,0.7241097913
357992.20,-2267403.282,5008835.408,3222012.189,0.002,-0.001,-0.001,35.0075293416,0.4522355877,0.7236456953
357992.30,-2267403.282,5008835.408,3222012.189,0.002,-0.001,-0.002,35.0077900374,0.4524991483,0.7241011967
357992.40,-2267403.282,5008835.408,3222012.189,0.002,-0.001,-0.002,35.0070451912,0.4534645842,0.7246455114
357992.50,-2267403.282,5008835.408,3222012.189,0.002,-0.001,-0.001,35.0072113501,0.4536966301,0.7261924926
357992.60,-2267403.282,5008835.408,3222012.189,0.002,-0.001,-0.001,35.0078014955,0.4532755057,0.7251926797
357992.70,-2267403.282,5008835.408,3222012.189,0.002,-0.001,-0.001,35.0077270121,0.4532038864,0.7241011967
357992.80,-2267403.282,5008835.408,3222012.189,0.001,-0.001,-0.002,35.0080421389,0.4531838328,0.7254848898
357992.90,-2267403.282,5008835.408,3222012.189,0.002,-0.001,-0.001,35.0079017632,0.4538341416,0.7250064663
357993.00,-2267403.282,5008835.408,3222012.189,0.002,-0.001,-0.000,35.0083400769,0.4535075540,0.7250838193
357993.10,-2267403.282,5008835.408,3222012.189,0.002,-0.001,-0.001,35.0082541354,0.4531379893,0.7231071166
357993.20,-2267403.282,5008835.408,3222012.189,0.001,-0.001,-0.002,35.0078272797,0.4529317314,0.7242071939
357993.30,-2267403.282,5008835.408,3222012.189,0.001,-0.001,-0.002,35.0074090205,0.4542036977,0.7259948222
357993.40,-2267403.282,5008835.408,3222012.189,0.003,-0.001,-0.000,35.0081137609,0.4545875823,0.7270204169
357993.50,-2267403.282,5008835.408,3222012.189,0.003,-0.001,-0.001,35.0081624600,0.4545990386,0.7237631516
357993.60,-2267403.282,5008835.408,3222012.189,0.001,-0.001,-0.002,35.0064378579,0.4548024389,0.7249663672
357993.70,-2267403.282,5008835.408,3222012.189,0.001,-0.000,-0.002,35.0075522599,0.4546420104,0.7282580055
357993.80,-2267403.282,5008835.408,3222012.189,0.002,-0.001,-0.000,35.0088013079,0.4530148103,0.7294268394
357993.90,-2267403.282,5008835.408,3222012.189,0.003,-0.001,-0.000,35.0081681918,0.4528515202,0.7277738525
357994.00,-2267403.282,5008835.408,3222012.189,0.004,0.000,-0.001,35.0079332769,0.4540862414,0.7231529515
357994.10,-2267403.282,5008835.408,3222012.189,0.002,-0.001,-0.001,35.0088213557,0.4552751259,0.7221015717
357994.20,-2267403.282,5008835.408,3222012.189,0.001,-0.001,-0.000,35.0090705981,0.4525793624,0.7216546669
357994.30,-2267403.282,5008835.408,3222012.189,0.003,-0.000,-0.000,35.0106118546,0.4507945988,0.7211733824
357994.40,-2267403.282,5008835.408,3222012.189,0.004,-0.001,-0.000,35.0109928723,0.4505396315,0.7168103025
357994.50,-2267403.282,5008835.408,3222012.189,0.004,0.000,0.000,35.0110902743,0.4501586157,0.7108744660
357994.60,-2267403.282,5008835.408,3222012.189,0.002,-0.000,0.000,35.0106290410,0.4481503989,0.7057636814
357994.70,-2267403.282,5008835.408,3222012.189,0.001,-0.001,-0.001,35.0100532207,0.4471563168,0.7050446204
357994.80,-2267403.282,5008835.408,3222012.189,0.001,-0.001,-0.001,35.0102308376,0.4462710970,0.7056662796
357994.90,-2267403.282,5008835.408,3222012.189,0.002,-0.001,-0.001,35.0078100873,0.4462825546,0.7067463047
357995.00,-2267403.282,5008835.408,3222012.189,0.004,-0.000,-0.000,35.0080822459,0.4458012717,0.7037526006
357995.10,-2267403.282,5008835.408,3222012.189,0.001,-0.001,-0.001,35.0078616540,0.4459760220,0.7024605828
357995.20,-2267403.282,5008835.408,3222012.189,-0.001,-0.002,-0.003,35.0067042824,0.4449934012,0.7070127305
357995.30,-2267403.282,5008835.408,3222012.189,0.002,-0.000,-0.001,35.0069477895,0.4453228519,0.7124529647
357995.40,-2267403.282,5008835.408,3222012.189,0.006,0.001,0.001,35.0082598625,0.4463226622,0.7063738728
357995.50,-2267403.282,5008835.408,3222012.189,0.002,-0.001,-0.000,35.0068303331,0.4445493589,0.6988710002
357995.60,-2267403.282,5008835.408,3222012.189,-0.001,-0.002,-0.003,35.0059393846,0.4437730000,0.7033028368
357995.70,-2267403.282,5008835.408,3222012.189,0.001,-0.000,-0.001,35.0087325530,0.4444319025,0.7077346573
357995.80,-2267403.282,5008835.408,3222012.189,0.003,-0.001,-0.001,35.0070365979,0.4442055842,0.7075570404
357995.90,-2267403.282,5008835.408,3222012.189,0.004,-0.001,-0.000,35.0054409127,0.4454918780,0.7036265395
357996.00,-2267403.282,5008835.408,3222012.189,0.002,-0.001,-0.001,35.0075150177,0.4470732380,0.7022514512
357996.10,-2267403.282,5008835.408,3222012.189,-0.001,-0.001,-0.002,35.0063404545,0.4464315195,0.7059241161
357996.20,-2267403.282,5008835.408,3222012.189,0.001,-0.001,-0.001,35.0046158512,0.4445522237,0.7098345476
357996.30,-2267403.282,5008835.408,3222012.189,0.003,-0.001,0.000,35.0053578316,0.4434893870,0.7075140685
357996.40,-2267403.282,5008835.408,3222012.189,0.003,-0.001,-0.001,35.0068131434,0.4438933238,0.7061189086
357996.50,-2267403.282,5008835.408,3222012.189,0.002,-0.000,-0.001,35.0061542429,0.4451137223,0.7037010344
357996.60,-2267403.282,5008835.408,3222012.189,0.002,-0.001,-0.001,35.0064521838,0.4451251817,0.7015237937
357996.70,-2267403.282,5008835.408,3222012.189,0.000,-0.001,-0.002,35.0057359837,0.4450707505,0.7044687978
357996.80,-2267403.282,5008835.408,3222012.189,0.001,-0.001,-0.001,35.0039397610,0.4450105899,0.7063051276
357996.90,-2267403.282,5008835.408,3222012.189,0.002,-0.001,-0.001,35.0045728823,0.4452426341,0.7077776333
357997.00,-2267403.282,5008835.408,3222012.189,0.003,-0.001,0.000,35.0052289161,0.4454002012,0.7054256374
357997.10,-2267403.282,5008835.408,3222012.189,0.002,-0.001,-0.000,35.0050914079,0.4455921417,0.7030765093
357997.20,-2267403.282,5008835.408,3222012.189,0.000,-0.001,-0.001,35.0055469077,0.4444662800,0.7020881582
357997.30,-2267403.282,5008835.408,3222012.189,0.000,-0.001,-0.001,35.0056557696,0.4450306434,0.7059183811
357997.40,-2267403.282,5008835.408,3222012.189,0.002,-0.001,-0.001,35.0055612338,0.4458241856,0.7057694109
357997.50,-2267403.282,5008835.408,3222012.189,0.003,-0.001,0.000,35.0066555810,0.4451251815,0.7030965639
357997.60,-2267403.282,5008835.408,3222012.189,0.001,-0.001,-0.001,35.0063948881,0.4461479074,0.7020337294
357997.70,-2267403.282,5008835.408,3222012.189,0.000,-0.001,-0.002,35.0062229979,0.4462338548,0.7039244879
357997.80,-2267403.282,5008835.408,3222012.189,0.001,-0.001,-0.001,35.0065123415,0.4465747647,0.7055860655
357997.90,-2267403.282,5008835.408,3222012.189,0.002,-0.001,0.001,35.0058677636,0.4465976786,0.7049787306
357998.00,-2267403.282,5008835.408,3222012.189,0.002,-0.001,-0.001,35.0055956091,0.4467695703,0.7030936991
357998.10,-2267403.282,5008835.408,3222012.189,0.000,-0.001,-0.001,35.0070595177,0.4465403828,0.7038815184
357998.20,-2267403.282,5008835.408,3222012.189,0.001,-0.001,-0.001,35.0062344570,0.4463226633,0.7064684206
357998.30,-2267403.282,5008835.408,3222012.189,0.002,-0.001,-0.001,35.0054122626,0.4457869477,0.7069726234
357998.40,-2267403.282,5008835.408,3222012.189,0.002,-0.001,-0.001,35.0063776974,0.4462080714,0.7059040581
357998.50,-2267403.282,5008835.408,3222012.189,0.001,-0.001,-0.001,35.0070280036,0.4460533731,0.7058209782
357998.60,-2267403.282,5008835.408,3222012.189,0.001,-0.001,-0.001,35.0069391974,0.4452455061,0.7058295744
357998.70,-2267403.282,5008835.408,3222012.189,0.001,-0.001,-0.001,35.0060969471,0.4451652885,0.7063280459
357998.80,-2267403.282,5008835.408,3222012.189,0.001,-0.001,-0.001,35.0061112711,0.4445207110,0.7058696797
357998.90,-2267403.282,5008835.408,3222012.189,0.001,-0.001,-0.001,35.0050169220,0.4453056660,0.7068523058
357999.00,-2267403.282,5008835.408,3222012.189,0.001,-0.001,-0.001,35.0049195189,0.4451595589,0.7065658234
357999.10,-2267403.282,5008835.408,3222012.189,0.001,-0.001,-0.001,35.0053148625,0.4459129967,0.7076257948
357999.20,-2267403.282,5008835.408,3222012.189,0.001,-0.001,-0.001,35.0052260513,0.4449074575,0.7072333192
357999.30,-2267403.282,5008835.408,3222012.189,0.001,-0.001,-0.001,35.0051572964,0.4444319025,0.7074080713
357999.40,-2267403.282,5008835.408,3222012.189,0.001,-0.001,-0.001,35.0048307119,0.4445579527,0.7072877510
357999.50,-2267403.282,5008835.408,3222012.189,0.001,-0.001,-0.001,35.0047619555,0.4438331616,0.7075083390
357999.60,-2267403.282,5008835.408,3222012.189,0.001,-0.001,-0.001,35.0047075226,0.4434263593,0.7073822884
357999.70,-2267403.282,5008835.408,3222012.189,0.001,-0.001,-0.001,35.0043494259,0.4442714743,0.7066087952
357999.80,-2267403.282,5008835.408,3222012.189,0.000,-0.001,-0.002,35.0046903358,0.4443201758,0.7069095981
357999.90,-2267403.282,5008835.408,3222012.189,0.001,-0.001,-0.001,35.0052403741,0.4444319009,0.7073020756
358000.00,-2267403.282,5008835.408,3222012.189,0.001,-0.001,-0.001,35.0047476315,0.4440422912,0.7070757558
358000.10,-2267403.282,5008835.408,3222012.189,0.001,-0.001,-0.001,35.0050054628,0.4443688742,0.7063194504
358000.20,-2267403.282,5008835.408,3222012.189,0.000,-0.001,-0.001,35.0049567611,0.4444118490,0.7061676177
358000.30,-2267403.282,5008835.408,3222012.189,-0.000,-0.001,-0.001,35.0048278456,0.4434693334,0.7051878599
358000.40,-2267403.282,5008835.408,3222012.189,0.001,-0.001,-0.002,35.0037220354,0.4445207152,0.7064970641
358000.50,-2267403.282,5008835.408,3222012.189,0.000,-0.001,-0.001,35.0035616089,0.4447097871,0.7053110458
358000.60,-2267403.282,5008835.408,3222012.189,0.000,-0.001,-0.001,35.0034756554,0.4438761258,0.7052365648
358000.70,-2267403.282,5008835.408,3222012.189,0.000,-0.002,-0.001,35.0026506060,0.4441196405,0.7041880485
358000.80,-2267403.282,5008835.408,3222012.189,0.000,-0.001,-0.001,35.0030001103,0.4435180348,0.7040390795
358000.90,-2267403.282,5008835.408,3222012.189,0.000,-0.001,-0.002,35.0034241034,0.4447556233,0.7043427488
358001.00,-2267403.282,5008835.408,3222012.189,0.000,-0.002,-0.001,35.0037163075,0.4446954631,0.7045432824
358001.10,-2267403.282,5008835.408,3222012.189,0.000,-0.001,-0.001,35.0034584768,0.4440336992,0.7046034425
358001.20,-2267403.282,5008835.408,3222012.189,0.000,-0.001,-0.001,35.0035730681,0.4449876716,0.7047696007
358001.30,-2267403.282,5008835.408,3222012.189,0.000,-0.001,-0.001,35.0035472850,0.4447814068,0.7050302965
